 rainfall runoff and pot evp data
 1984    4   27      .000     2.610     3.200
 1984    4   28      .000     2.485     3.200
 1984    4   29      .000     2.349     3.200
 1984    4   30     1.260     2.243     3.200
 1984    5    1      .000     2.121     2.065
 1984    5    2      .030     1.981     2.065
 1984    5    3      .000     1.886     2.065
 1984    5    4      .000     1.794     2.065
 1984    5    5      .000     1.769     2.065
 1984    5    6    14.430     2.902     2.065
 1984    5    7    17.620     2.250     2.065
 1984    5    8      .000     1.880     2.065
 1984    5    9      .000     1.739     2.065
 1984    5   10      .000     1.654     2.065
 1984    5   11      .000     1.599     2.065
 1984    5   12      .000     1.568     2.065
 1984    5   13      .000     1.521     2.065
 1984    5   14      .000     1.456     2.065
 1984    5   15      .000     1.416     2.065
 1984    5   16      .000     1.389     2.065
 1984    5   17      .060     1.476     2.065
 1984    5   18    20.060     2.372     2.065
 1984    5   19    22.930     3.588     2.065
 1984    5   20    17.270     3.306     2.065
 1984    5   21    19.160     4.561     2.065
 1984    5   22     6.950     4.637     2.065
 1984    5   23      .000     3.874     2.065
 1984    5   24      .000     3.466     2.065
 1984    5   25      .000     3.112     2.065
 1984    5   26      .000     2.808     2.065
 1984    5   27      .000     2.578     2.065
 1984    5   28      .000     2.390     2.065
 1984    5   29      .050     2.226     2.065
 1984    5   30      .000     2.103     2.065
 1984    5   31     6.700     2.408     2.065
 1984    6    1     3.630     2.183     1.733
 1984    6    2      .000     1.940     1.733
 1984    6    3      .000     1.810     1.733
 1984    6    4      .000     1.701     1.733
 1984    6    5     1.010     1.670     1.733
 1984    6    6     7.590     1.628     1.733
 1984    6    7     4.680     1.540     1.733
 1984    6    8      .000     1.492     1.733
 1984    6    9      .000     1.441     1.733
 1984    6   10      .000     1.390     1.733
 1984    6   11      .000     1.356     1.733
 1984    6   12     2.210     1.375     1.733
 1984    6   13     8.580     1.649     1.733
 1984    6   14      .050     1.454     1.733
 1984    6   15    10.110     1.793     1.733
 1984    6   16     1.880     1.637     1.733
 1984    6   17     5.330     1.781     1.733
 1984    6   18    49.630    26.655     1.733
 1984    6   19    24.710    10.205     1.733
 1984    6   20      .000     6.420     1.733
 1984    6   21      .030     5.120     1.733
 1984    6   22      .000     4.356     1.733
 1984    6   23      .000     3.775     1.733
 1984    6   24      .000     3.345     1.733
 1984    6   25      .000     2.987     1.733
 1984    6   26    10.480     3.164     1.733
 1984    6   27     2.270     2.700     1.733
 1984    6   28      .810     2.466     1.733
 1984    6   29      .000     2.254     1.733
 1984    6   30      .000     2.055     1.733
 1984    7    1      .000     1.891     1.806
 1984    7    2      .000     1.804     1.806
 1984    7    3      .000     1.725     1.806
 1984    7    4      .050     1.631     1.806
 1984    7    5      .000     1.541     1.806
 1984    7    6      .000     2.429     1.806
 1984    7    7      .000     2.115     1.806
 1984    7    8      .000     2.550     1.806
 1984    7    9      .000     2.550     1.806
 1984    7   10      .280      .921     1.806
 1984    7   11      .000      .896     1.806
 1984    7   12      .000      .815     1.806
 1984    7   13      .860      .670     1.806
 1984    7   14     4.570      .606     1.806
 1984    7   15     2.910      .913     1.806
 1984    7   16     4.350      .882     1.806
 1984    7   17     6.050      .920     1.806
 1984    7   18     1.820      .950     1.806
 1984    7   19      .000      .764     1.806
 1984    7   20      .000      .573     1.806
 1984    7   21      .430     1.602     1.806
 1984    7   22     2.020     1.457     1.806
 1984    7   23     4.040      .647     1.806
